2025-10-26T11:02:16.946+0800	INFO	svr/svr.go:101	Document manager started
2025-10-26T11:02:16.947+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T16:09:34.633+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:383	Image generated for scene: 9f5df02d7880419188aed86fff9f1c0a, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/64/20251026/c1a4ba8a/50b6487e-23db-4cf0-ac6f-eb447b783a5a-1.png?Expires=1762071974&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=5et6bYiPO6dZchWcwkB4XKOkiJQ%3D
2025-10-26T16:09:34.633+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:16	Generating TTS for text, length: 228
2025-10-26T16:09:39.849+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:73	TTS generated successfully, URL: http://dashscope-result-wlcb.oss-cn-wulanchabu.aliyuncs.com/1d/21/20251026/1d4aed5f/ad4d2db2-ed2e-4039-b653-368c0e22b3cf.wav?Expires=1761552579&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=6xAKMrhFsm%2BAE%2Bh3GU9E%2F4Zf4WA%3D
2025-10-26T16:09:39.859+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:399	Voice generated for scene: 9f5df02d7880419188aed86fff9f1c0a, URL: http://dashscope-result-wlcb.oss-cn-wulanchabu.aliyuncs.com/1d/21/20251026/1d4aed5f/ad4d2db2-ed2e-4039-b653-368c0e22b3cf.wav?Expires=1761552579&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=6xAKMrhFsm%2BAE%2Bh3GU9E%2F4Zf4WA%3D
2025-10-26T16:09:39.859+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: 69a0e9e08bb84951adad629f6927ecbd, content: 涿郡大兴山下，黄巾军披发抹额列阵，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血喷溅，邓茂翻身落马；关羽紧随其后，舞动青龙偃月刀劈向程远志，刀光闪处血雾升腾，战场杀气冲天。
2025-10-26T16:09:39.859+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 涿郡大兴山下，黄巾军披发抹额列阵，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血喷溅，邓茂翻身落马；关羽紧随其后，舞动青龙偃月刀劈向程远志，刀光闪处血雾升腾，战场杀气冲天。
2025-10-26T16:09:39.859+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨
- 何进：屠家出身，因妹为后而掌权，具体外貌未知

场景描述：涿郡大兴山下，黄巾军披发抹额列阵，张飞挺起丈八蛇矛直刺敌将邓茂心窝，鲜血喷溅，邓茂翻身落马；关羽紧随其后，舞动青龙偃月刀劈向程远志，刀光闪处血雾升腾，战场杀气冲天。
2025-10-26T16:09:56.540+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/92/20251026/c1a4ba8a/60194e24-a308-4d37-91f4-d07597ad928b-1.png?Expires=1762071996&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=PXJT53x6SGK%2FoqXq9BmziRJiIQs%3D
2025-10-26T16:09:56.548+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:383	Image generated for scene: 69a0e9e08bb84951adad629f6927ecbd, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/92/20251026/c1a4ba8a/60194e24-a308-4d37-91f4-d07597ad928b-1.png?Expires=1762071996&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=PXJT53x6SGK%2FoqXq9BmziRJiIQs%3D
2025-10-26T16:09:56.548+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:16	Generating TTS for text, length: 246
2025-10-26T16:10:01.761+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:73	TTS generated successfully, URL: http://dashscope-result-wlcb.oss-cn-wulanchabu.aliyuncs.com/1d/c2/20251026/1d4aed5f/200d3350-c096-49d7-9266-23d85d379d04.wav?Expires=1761552601&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=q8z1nPZYhyWcM%2FK0YfAI7R3a838%3D
2025-10-26T16:10:01.767+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:399	Voice generated for scene: 69a0e9e08bb84951adad629f6927ecbd, URL: http://dashscope-result-wlcb.oss-cn-wulanchabu.aliyuncs.com/1d/c2/20251026/1d4aed5f/200d3350-c096-49d7-9266-23d85d379d04.wav?Expires=1761552601&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=q8z1nPZYhyWcM%2FK0YfAI7R3a838%3D
2025-10-26T16:10:01.767+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: b74c800c4c574ccc9d3d7a4e574ec193, content: 安喜县前街道，张飞骑马冲入人群，手持柳条猛抽绑在马桩上的督邮，围观百姓惊惧退避，柳条已打折数枝；场面动荡愤怒，展现英雄惩恶的痛快瞬间。
2025-10-26T16:10:01.767+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县前街道，张飞骑马冲入人群，手持柳条猛抽绑在马桩上的督邮，围观百姓惊惧退避，柳条已打折数枝；场面动荡愤怒，展现英雄惩恶的痛快瞬间。
2025-10-26T16:10:01.767+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨
- 何进：屠家出身，因妹为后而掌权，具体外貌未知

场景描述：安喜县前街道，张飞骑马冲入人群，手持柳条猛抽绑在马桩上的督邮，围观百姓惊惧退避，柳条已打折数枝；场面动荡愤怒，展现英雄惩恶的痛快瞬间。
2025-10-26T16:10:15.588+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/08/20251026/c1a4ba8a/0be649c1-fe18-45ce-bb83-24fb6cc8ff96-1.png?Expires=1762072015&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=ilKAVettAfn7L%2FhssZ%2FxYeMfBQI%3D
2025-10-26T16:10:15.598+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:383	Image generated for scene: b74c800c4c574ccc9d3d7a4e574ec193, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/08/20251026/c1a4ba8a/0be649c1-fe18-45ce-bb83-24fb6cc8ff96-1.png?Expires=1762072015&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=ilKAVettAfn7L%2FhssZ%2FxYeMfBQI%3D
2025-10-26T16:10:15.598+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:16	Generating TTS for text, length: 201
2025-10-26T16:10:19.617+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:73	TTS generated successfully, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/ed/20251026/d2033070/70e5e0a1-7157-419a-b360-08d2e4902f4e.wav?Expires=1761552619&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=UXdwNrfO8QYoiUKMmGi7an1Xh0A%3D
2025-10-26T16:10:19.627+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:399	Voice generated for scene: b74c800c4c574ccc9d3d7a4e574ec193, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/ed/20251026/d2033070/70e5e0a1-7157-419a-b360-08d2e4902f4e.wav?Expires=1761552619&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=UXdwNrfO8QYoiUKMmGi7an1Xh0A%3D
2025-10-26T16:10:19.627+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: 48cde2266b5549e0a28e1f68a9d8ef84, content: 县衙前空地，刘备仁立于马桩旁，手握印绶挂于督邮颈上，关公持刀侍侧神情凝重，张飞怒气未消；夕阳映照三人决意弃官离去，氛围悲壮而坚定。
2025-10-26T16:10:19.627+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 县衙前空地，刘备仁立于马桩旁，手握印绶挂于督邮颈上，关公持刀侍侧神情凝重，张飞怒气未消；夕阳映照三人决意弃官离去，氛围悲壮而坚定。
2025-10-26T16:10:19.627+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
- 张角：本为不第秀才，得《太平要术》后号‘太平道人’，能呼风唤雨
- 何进：屠家出身，因妹为后而掌权，具体外貌未知

场景描述：县衙前空地，刘备仁立于马桩旁，手握印绶挂于督邮颈上，关公持刀侍侧神情凝重，张飞怒气未消；夕阳映照三人决意弃官离去，氛围悲壮而坚定。
2025-10-26T16:10:33.609+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:108	Image generated successfully, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/b5/20251026/c1a4ba8a/c1bb481f-fe2b-4a32-9759-ca9838748819-1.png?Expires=1762072033&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=weDKEcanBxIt1Jx3iKIWAOzJqsw%3D
2025-10-26T16:10:33.617+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:383	Image generated for scene: 48cde2266b5549e0a28e1f68a9d8ef84, URL: https://dashscope-result-wlcb-acdr-1.oss-cn-wulanchabu-acdr-1.aliyuncs.com/7d/b5/20251026/c1a4ba8a/c1bb481f-fe2b-4a32-9759-ca9838748819-1.png?Expires=1762072033&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=weDKEcanBxIt1Jx3iKIWAOzJqsw%3D
2025-10-26T16:10:33.617+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:16	Generating TTS for text, length: 195
2025-10-26T16:10:38.096+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_tts.go:73	TTS generated successfully, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/96/20251026/d2033070/24257441-2717-4cd1-8d5d-61ed5c9a6617.wav?Expires=1761552638&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=%2Fd77An8SpNhay4%2F%2Bc3fRKFXz3y0%3D
2025-10-26T16:10:38.102+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:399	Voice generated for scene: 48cde2266b5549e0a28e1f68a9d8ef84, URL: http://dashscope-result-bj.oss-cn-beijing.aliyuncs.com/1d/96/20251026/d2033070/24257441-2717-4cd1-8d5d-61ed5c9a6617.wav?Expires=1761552638&OSSAccessKeyId=LTAI5tKPD3TMqf2Lna1fASuh&Signature=%2Fd77An8SpNhay4%2F%2Bc3fRKFXz3y0%3D
2025-10-26T16:10:38.102+0800	INFO	HandleImageGenTasks-1761466136	svr/document_mgr.go:368	Generating image and voice for scene, sceneID: b2742c2be74a4022805848515bbfc22b, content: 颍川战场火光冲天，皇甫嵩与朱儁指挥官军夜袭草营，士兵手持火把点燃敌寨，烈焰熊熊吞噬营地，黄巾残兵惊慌奔逃，马匹嘶鸣，烟尘滚滚，一片混乱中曹操率红旗骑兵横截去路，气势如虹。
2025-10-26T16:10:38.102+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:18	Generating image for scene, content: 颍川战场火光冲天，皇甫嵩与朱儁指挥官军夜袭草营，士兵手持火把点燃敌寨，烈焰熊熊吞噬营地，黄巾残兵惊慌奔逃，马匹嘶鸣，烟尘滚滚，一片混乱中曹操率红旗骑兵横截去路，气势如虹。
2025-10-26T16:10:38.102+0800	INFO	HandleImageGenTasks-1761466136	bailian/qwen_image.go:22	Full image prompt: 小说概要：这是一部以东汉末年黄巾起义为背景的历史演义小说，描绘了天下大乱、群雄并起的时代画卷。故事始于民间豪杰刘备、关羽、张飞桃园结义，共谋匡扶汉室、平定叛乱。三人率乡勇征战黄巾军，初显英雄本色。主线围绕讨伐张角起义军展开，交织着官场腐败、宦官专权与军阀崛起的深层冲突。整体风格雄浑悲壮，充满古典英雄主义气息。视觉上呈现汉代建筑、战场烽烟、旌旗猎猎、武将骑马持械交战的场景，常见于古城、荒野、军营与宫廷之间。人物服饰为汉制宽袍大袖，兵器如青龙偃月刀、丈八蛇矛细节鲜明，画面色调偏沉郁厚重，突显乱世动荡与忠义豪情。

主要角色：
- 曹操：身长七尺，细眼长髯，官拜骑都尉，小字阿瞒
- 孙坚：广额阔面，虎体熊腰，吴郡富春人，生有勇力
- 张让：十常侍之首，被灵帝呼为‘阿父’，具体外貌未知
- 刘焉：江夏竟陵人，汉鲁恭王之后，具体外貌未知
- 卢植：曾任中郎将，师从郑玄，具体外貌未知
- 董太后：灵帝之母，解渎亭侯刘苌之妻，具体外貌未知
- 刘备：身长七尺五寸，两耳垂肩，双手过膝，目能自顾其耳，面如冠玉，唇若涂脂
- 何太后：出身寒微，因子为帝而掌权，具体外貌未知
- 董卓：字仲颖，陇西临洮人，官拜河东太守，具体外貌未知
- 张飞：身长八尺，豹头环眼，燕颔虎须，声若巨雷，势如奔马
- 袁绍：司隶校尉，司徒袁逢之子，袁隗之侄，具体外貌未知
- 关羽：身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉，相貌堂堂，威风凛凛
